order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_percent,fulfillment_days,delivery_delay,returned
464,2024-02-15,1679,345,South,3,89.89,15,11,0,0
465,2022-09-04,2169,267,South,3,197.06,20,3,0,0
466,2022-09-21,1641,365,East,7,175.9,20,9,1,0
467,2022-06-12,2707,264,East,3,417.34,0,5,0,0
468,2022-05-13,1310,298,North,5,491.76,15,9,0,1
469,2022-04-29,1437,235,East,4,80.94,0,4,0,0
470,2024-05-21,1426,324,West,8,262.96,10,5,0,0
471,2023-08-12,1751,318,South,5,352.02,10,10,0,1
472,2023-03-06,1277,304,East,4,274.18,15,3,0,0
473,2022-09-12,2849,224,South,8,306.21,20,8,0,0
474,2022-04-25,1148,214,South,1,218.05,15,5,0,0
475,2022-04-03,2577,341,North,3,364.04,5,2,0,0
476,2024-01-03,1550,372,East,5,68.49,15,6,0,0
477,2024-01-22,2899,365,North,2,413.83,5,3,1,0
478,2023-10-28,1541,298,East,4,108.97,20,11,0,0
479,2022-09-05,1635,217,South,3,249.22,10,3,0,0
480,2024-10-22,2245,314,West,4,224.88,5,10,0,0
481,2022-09-27,1658,312,South,2,31.4,10,8,0,0
482,2022-04-27,1126,373,East,3,483.93,0,7,0,0
483,2024-11-28,2805,390,West,2,197.9,5,8,1,0
484,2022-08-02,1992,233,North,8,212.37,5,10,1,0
485,2023-02-16,1841,280,West,8,430.01,5,11,1,0
486,2024-09-07,2768,216,West,2,225.02,5,11,0,0
487,2024-10-19,1743,364,East,8,36.51,10,10,0,0
488,2022-09-03,2894,318,West,6,190.19,15,4,0,1
489,2022-04-24,1034,371,East,7,112.13,15,9,1,0
490,2022-10-22,1589,318,North,5,27.78,20,8,0,0
491,2022-01-29,2010,216,South,3,228.16,0,4,0,0
492,2024-05-17,2692,354,South,7,174.76,15,10,0,0
493,2024-11-21,2344,204,North,5,471.77,15,2,0,0
494,2022-03-08,2412,286,East,5,450.41,10,3,1,0
495,2024-07-17,2111,361,West,2,140.92,20,5,0,0
496,2024-02-13,2349,273,North,1,280.6,20,8,0,0
497,2024-10-21,2177,348,South,3,186.11,20,4,0,0
498,2024-07-22,1751,333,East,6,374.37,10,4,0,0
499,2022-12-31,1561,269,West,3,156.44,0,9,0,0
500,2022-05-25,1121,238,South,1,412.56,15,11,0,0
501,2023-01-17,1704,337,West,3,166.89,5,5,0,0
502,2024-05-14,2890,275,North,3,57.05,5,1,0,0
503,2022-08-13,1708,296,South,9,168.64,5,4,0,0
504,2022-06-02,2071,379,South,7,202.8,10,5,0,0
505,2022-10-05,2070,264,East,2,221.54,5,2,0,0
506,2024-07-12,2023,317,North,5,299.85,0,11,0,0
507,2022-02-16,1566,301,North,6,372.67,10,4,0,0
508,2022-10-19,1384,350,North,6,279.12,0,2,0,0
509,2022-03-10,1448,217,East,8,34.27,15,10,1,0
510,2022-09-07,2853,225,East,3,278.59,5,11,0,0
511,2024-12-05,1209,211,East,3,286.05,20,10,0,0
512,2022-12-25,2779,299,North,6,479.79,20,6,0,0
513,2023-01-07,2743,281,South,1,324.96,5,10,0,0
514,2024-07-27,1303,293,North,2,194.54,5,5,0,0
515,2022-02-27,2075,249,North,9,362.72,0,4,0,0
516,2024-03-11,2381,314,East,9,160.05,15,4,0,0
517,2022-12-27,2797,309,West,6,410.97,20,7,0,0
518,2022-02-03,2154,344,South,2,297.97,5,3,0,0
519,2023-10-09,1230,207,South,7,336.73,5,6,0,0
520,2022-07-13,2684,301,East,8,344.96,0,2,0,0
521,2023-01-27,2013,260,West,4,311.68,20,3,0,0
522,2022-05-22,1925,236,North,7,206.72,15,2,0,0
523,2023-02-17,1588,319,East,1,490.06,5,3,0,0
524,2024-03-08,1834,373,North,5,488.72,0,11,0,0
525,2022-03-03,1534,353,South,8,424.58,5,10,0,0
526,2024-09-05,2692,225,West,7,456.77,0,5,0,0
527,2024-01-15,1377,234,West,9,451.63,0,2,0,0
528,2024-07-19,1096,310,West,4,132.63,20,6,0,0
529,2024-03-09,1737,257,West,6,318.72,20,9,0,0
530,2022-07-05,2147,236,West,6,22.51,10,4,0,0
531,2022-04-07,2727,309,North,1,144.6,20,10,0,0
532,2024-08-03,2322,303,East,7,46.12,20,10,0,0
533,2024-03-25,2092,313,West,4,69.58,0,10,0,0
534,2022-12-06,2966,362,North,1,411.08,15,7,0,0
535,2024-03-20,2214,200,West,1,310.54,5,6,0,1
536,2022-10-04,1843,355,West,5,219.92,10,7,0,0
537,2023-05-20,2681,281,North,4,163.09,20,3,0,0
538,2024-11-30,2634,248,North,5,99.71,10,1,0,0
539,2024-10-13,1329,215,West,9,445.74,15,4,1,0
540,2022-05-13,2326,279,West,7,243.66,20,10,0,1
541,2022-09-23,2479,319,South,7,44.07,5,10,0,0
542,2023-01-20,1819,330,East,6,425.73,0,10,0,0
543,2023-02-10,1021,398,West,5,287.34,10,10,1,0
544,2023-02-22,2721,369,South,9,117.08,5,10,0,0
545,2023-06-30,2564,378,North,9,332.4,0,3,0,0
546,2022-07-19,2752,340,East,4,400.31,15,7,0,0
547,2022-03-11,2413,253,East,6,119.39,5,4,1,0
548,2023-12-12,1728,300,North,8,464.46,0,10,0,0
549,2022-01-24,2049,290,East,9,246.71,15,5,0,0
550,2022-04-17,2987,348,West,9,478.25,0,3,1,0
551,2024-11-29,2127,243,North,7,339.14,15,1,0,0
552,2022-02-01,2600,374,South,4,155.62,20,6,0,1
553,2022-02-08,1365,381,East,7,248.69,0,8,1,0
554,2022-07-04,2755,249,South,9,419.4,10,2,0,0
555,2024-05-05,1979,373,South,6,165.96,5,1,0,0
556,2023-08-02,2247,220,West,4,88.28,5,1,0,0
557,2024-06-15,1420,372,North,8,292.98,15,8,0,0
558,2024-11-06,2744,378,East,1,369.63,5,9,0,0
559,2024-03-09,1652,297,West,1,246.65,20,2,0,0
560,2024-05-26,1103,228,West,2,198.65,10,5,0,0
561,2023-12-01,1742,288,West,5,160.74,15,2,0,1
562,2022-05-02,2663,356,East,3,444.22,20,7,1,0
563,2024-01-23,1211,231,North,9,305.14,10,11,0,0
564,2024-03-28,2993,328,West,1,57.29,15,4,0,0
565,2023-04-04,2978,314,South,2,379.8,20,2,0,0
566,2024-05-25,1382,356,South,2,206.2,20,1,0,0
567,2023-11-18,2740,218,South,5,414.27,0,1,0,0
568,2022-06-05,2973,309,West,1,493.08,5,10,0,0
569,2023-11-05,2270,356,North,5,303.19,15,11,0,0
570,2023-07-06,2038,326,North,3,263.51,5,8,0,0
571,2024-07-17,1681,242,South,6,187.73,20,4,0,0
572,2024-10-04,2416,217,South,3,228.3,10,3,1,1
573,2024-06-22,2672,395,East,8,235.59,10,9,0,0
574,2023-06-30,2402,222,East,8,136.81,15,4,0,1
575,2024-08-16,1901,311,South,4,114.87,10,10,1,0
576,2024-02-22,2486,297,East,8,40.45,10,4,0,0
577,2022-03-19,1813,251,West,8,415.8,15,1,0,0
578,2024-12-21,2359,388,South,2,498.63,15,9,1,0
579,2024-05-03,2494,212,East,9,178.14,15,3,0,0
580,2023-07-03,2913,274,South,7,426.13,10,1,0,0
581,2024-02-20,2064,232,South,6,234.53,10,3,0,0
582,2023-03-14,2381,261,East,2,190.9,15,7,0,0
583,2024-04-30,2834,244,East,5,454.16,20,7,0,0
584,2024-02-02,1392,276,South,3,455.8,15,5,0,0
585,2023-04-29,2848,347,South,2,330.94,0,7,0,0
586,2024-05-17,2035,224,South,8,365.63,0,10,0,0
587,2024-01-12,1478,322,South,9,108.44,10,4,0,0
588,2023-11-13,2086,272,North,1,51.88,10,2,0,0
589,2023-07-22,1696,275,West,1,197.26,20,5,0,0
590,2023-03-10,1515,295,South,4,413.03,15,11,0,0
591,2022-06-28,1165,247,West,5,428.74,5,10,1,0
592,2022-08-07,2676,300,East,5,60.71,20,8,0,1
593,2022-10-04,2486,272,West,7,307.08,5,9,0,0
594,2023-07-05,2102,398,East,8,456.82,5,3,0,0
595,2023-03-26,1022,227,North,7,422.54,5,10,0,0
596,2024-02-27,2877,313,West,8,124.81,5,10,0,0
597,2024-10-20,2117,334,West,1,47.79,5,7,0,0
598,2024-12-02,1441,385,South,3,268.01,10,2,0,0
599,2022-04-08,1623,257,West,4,490.77,0,9,0,0
600,2024-10-22,2434,376,South,8,343.53,10,6,0,0
601,2022-03-31,1771,349,North,4,97.3,0,10,0,1
602,2024-11-28,1248,273,West,7,254.23,15,2,0,0
603,2024-06-27,1175,373,North,8,114.38,10,6,0,0
604,2022-01-19,1294,282,West,5,295.53,20,7,0,0
605,2024-08-31,1803,350,South,4,427.76,5,6,1,0
606,2023-04-18,1194,293,West,4,355.68,15,8,0,0
607,2023-05-08,2291,386,East,3,499.33,10,3,0,0
608,2022-09-29,2181,320,North,5,277.96,15,8,0,0
609,2022-06-14,1194,326,South,6,275.36,20,3,0,0
610,2022-12-21,1337,396,West,6,101.7,5,6,0,0
611,2022-05-08,1920,314,West,6,414.87,10,2,0,0
612,2022-08-27,2546,382,South,4,415.22,20,2,0,0
613,2022-02-02,2319,390,West,8,404.34,10,6,0,0
614,2023-11-02,2965,223,North,2,464.32,0,9,1,0
615,2022-01-08,1014,268,East,2,119.82,15,4,0,0
616,2024-12-10,2698,203,East,3,271.15,20,1,0,0
617,2024-03-22,2627,254,North,6,88.57,0,8,0,0
618,2024-07-26,2398,377,East,9,444.11,5,9,0,1
619,2023-12-11,1107,341,North,9,302.31,0,7,0,0
620,2024-10-22,2346,374,South,7,383.47,20,7,0,0
621,2023-01-10,1150,313,North,6,431.57,0,11,0,0
622,2022-06-29,2356,302,West,2,226.25,5,4,1,0
623,2023-06-27,2866,337,South,6,332.17,10,9,0,0
624,2023-11-21,2369,299,East,3,301.19,10,5,0,1
625,2024-01-06,1098,209,East,8,350.09,10,6,0,0
626,2024-02-05,2698,344,East,2,361.94,0,5,0,0
627,2023-02-10,2033,281,West,6,23.86,20,8,1,0
628,2023-06-15,1201,271,North,6,359.09,15,4,0,0
629,2023-11-18,2065,275,North,5,454.68,20,1,0,0
630,2022-06-22,1058,312,South,5,35.67,5,10,0,1
631,2024-01-02,1630,206,North,1,150.48,15,1,0,0
632,2023-01-24,1868,377,West,5,223.39,20,4,0,0
633,2022-03-19,2264,270,West,8,408.2,15,11,0,0
634,2023-05-27,1533,228,West,2,429.74,20,11,0,0
635,2022-06-01,1430,351,North,1,475.43,10,10,0,0
636,2022-04-06,1620,283,South,3,428.34,0,7,1,0
637,2024-01-26,2506,290,West,8,288.96,15,9,0,0
638,2024-01-12,1767,378,North,5,415.43,20,1,1,0
639,2023-09-30,1405,318,East,5,223.58,15,5,0,0
640,2024-12-24,1418,201,West,7,399.23,0,5,0,0
641,2022-03-26,2080,384,South,3,29.81,15,2,0,0
642,2024-12-28,1812,365,West,2,372.13,10,8,0,0
643,2024-12-14,2565,321,North,3,385.25,10,11,1,0
644,2022-01-26,1327,266,South,6,76.82,0,6,1,0
645,2023-02-16,1163,352,East,3,495.1,0,8,0,0
646,2023-07-23,1773,344,North,6,345.05,15,8,0,0
647,2023-08-28,1180,349,West,9,450.0,0,5,1,0
648,2024-02-16,2382,264,South,4,157.73,20,4,0,0
649,2024-11-01,1620,208,North,3,277.72,10,6,0,0
650,2023-03-22,1434,244,South,9,189.48,15,4,1,0
651,2022-06-01,1460,225,North,7,453.04,5,10,0,0
652,2022-08-06,2623,343,North,1,483.16,0,8,0,0
653,2023-04-12,2494,351,West,5,430.62,0,2,1,0
654,2024-10-26,2032,287,East,5,354.78,5,9,1,0
655,2024-05-29,1127,230,East,8,230.62,20,2,1,0
656,2024-03-25,1794,347,South,3,63.84,10,9,1,0
657,2022-04-28,2481,363,East,6,416.94,15,1,0,0
658,2024-06-28,1184,343,North,5,160.61,15,4,0,0
659,2023-10-21,2454,315,West,4,53.69,10,2,0,0
660,2023-04-25,1442,236,West,8,197.89,10,6,1,1
661,2023-07-19,1850,370,West,8,64.79,0,10,1,0
662,2024-07-18,1283,323,East,1,374.23,20,10,0,0
663,2024-06-29,2696,249,North,6,208.83,20,3,0,0
664,2023-03-22,2914,280,North,8,58.43,15,8,0,0
665,2024-01-24,1214,283,West,1,167.7,0,10,0,0
666,2022-11-25,2717,334,South,2,163.96,10,1,0,0
667,2022-01-03,2906,339,West,8,22.89,0,1,0,0
668,2022-08-03,2697,290,East,6,179.81,5,3,0,0
669,2022-09-15,2256,394,East,2,202.31,10,4,0,0
670,2022-03-14,1806,290,East,3,353.06,15,4,0,0
671,2022-11-04,1647,282,South,3,396.9,20,7,0,0
672,2023-04-01,1321,217,East,5,262.7,20,6,0,0
673,2024-04-10,1160,286,South,6,476.12,10,4,0,0
674,2023-07-09,1901,228,South,9,450.19,20,4,0,0
675,2023-05-31,2461,213,North,6,90.37,5,11,0,0
676,2023-07-20,1794,349,East,4,30.84,5,4,0,0
677,2024-07-28,1658,262,South,8,182.26,0,2,0,0
678,2024-10-10,1217,248,North,3,133.69,20,8,0,0
679,2024-05-15,2469,249,North,8,145.66,0,6,0,0
680,2023-12-01,2013,270,South,5,389.96,15,5,0,0
681,2022-11-19,2480,282,South,4,380.88,10,6,1,0
682,2024-04-22,1069,375,East,5,160.42,5,7,0,0
683,2023-08-27,2063,289,East,3,148.78,10,11,0,0
684,2024-11-16,2386,215,South,8,160.7,15,8,0,0
685,2024-08-21,1331,355,East,4,213.99,10,11,1,0
686,2024-11-21,1057,359,North,4,310.55,15,4,1,0
687,2023-06-08,2093,331,West,4,333.45,0,9,0,0
688,2023-01-23,2319,286,South,1,20.29,15,2,0,0
689,2023-11-26,2370,301,West,4,347.35,5,6,1,0
690,2022-01-14,2926,395,South,6,465.46,15,6,1,0
691,2024-12-19,1204,275,West,7,100.2,15,7,0,0
692,2024-06-11,1782,309,West,3,74.14,10,5,0,0
693,2023-12-23,2796,294,West,4,232.33,0,8,0,0
694,2024-11-28,1353,366,West,4,490.43,15,7,0,0
695,2023-01-24,1238,272,West,7,31.78,15,6,0,0
696,2022-11-23,2882,317,West,1,87.81,0,10,0,0
697,2024-04-21,1965,253,North,5,284.23,10,11,0,0
698,2022-01-06,2626,241,North,2,368.91,5,5,0,1
699,2023-04-09,2461,366,West,1,40.4,20,3,1,0
700,2024-11-21,2464,311,East,2,137.31,15,11,1,1
701,2023-04-20,2163,289,East,2,163.41,15,1,0,0
702,2022-01-08,2504,356,West,1,275.67,5,4,0,0
703,2022-11-19,2875,368,East,1,276.45,20,7,0,0
704,2024-07-31,1233,225,East,1,174.39,5,11,0,0
705,2023-04-05,2724,283,North,9,256.37,0,6,0,0
706,2024-04-30,1138,379,South,1,313.96,15,8,1,1
707,2022-10-28,1660,223,West,1,272.3,15,8,1,0
708,2023-04-03,1558,340,South,5,357.3,5,4,1,0
709,2023-04-20,1495,288,East,5,155.35,0,10,1,0
710,2023-03-26,2015,396,East,7,460.38,0,3,1,0
711,2024-12-12,1014,357,South,1,304.09,10,9,0,1
712,2023-12-11,2323,390,East,5,146.43,15,7,0,0
713,2024-08-20,2575,229,North,9,196.31,10,2,0,0
714,2022-12-12,2769,289,South,2,120.3,5,8,1,0
715,2024-11-18,1548,345,North,9,253.82,20,2,0,0
716,2024-09-30,1628,294,East,4,278.3,20,10,1,0
717,2022-08-26,2647,250,West,4,258.31,5,9,0,0
718,2022-07-27,2047,292,West,4,227.67,15,11,0,0
719,2023-01-30,1122,392,East,5,296.62,10,8,0,0
720,2022-09-12,2865,205,North,6,77.12,5,2,0,0
721,2022-07-29,2102,360,East,5,166.29,10,3,1,1
722,2023-03-07,1522,291,South,8,369.61,20,4,1,0
723,2024-10-28,2723,243,South,2,338.86,0,6,1,0
724,2024-11-07,2577,298,North,7,152.07,15,9,0,0
725,2024-01-25,2819,319,East,5,341.82,20,4,0,1
726,2022-03-28,1377,278,North,3,234.95,5,11,0,0
727,2022-11-17,1000,251,East,8,414.13,5,9,0,0
728,2024-03-07,1076,310,West,4,340.27,10,8,0,0
729,2022-02-13,1323,395,North,3,421.86,5,2,0,0
730,2023-04-28,2231,379,North,6,277.04,10,11,0,1
731,2022-02-25,1331,358,West,7,165.06,10,6,0,0
732,2022-07-11,1141,279,East,7,62.26,10,2,0,0
733,2022-04-16,1412,372,South,3,381.19,0,9,0,0
734,2022-05-20,2303,204,South,5,56.88,15,1,0,0
735,2023-04-19,1557,326,West,9,129.39,5,8,0,0
736,2022-08-21,1924,363,East,9,393.23,20,4,1,0
737,2024-06-02,1103,353,East,4,229.17,20,1,0,0
738,2023-08-25,2673,315,South,7,180.56,15,5,0,0
739,2024-12-03,1023,259,South,1,482.82,10,6,0,0
740,2022-09-12,1226,220,East,2,437.4,0,2,0,0
741,2023-09-09,2662,336,East,1,85.18,10,4,0,0
742,2022-04-06,1960,334,East,5,32.95,5,7,0,0
743,2022-10-12,1899,217,North,2,278.89,20,8,0,0
744,2024-12-24,1039,395,North,6,46.27,20,1,0,0
745,2022-04-25,1447,323,West,6,89.56,15,4,0,0
746,2024-04-06,1862,283,South,2,121.99,10,9,0,0
747,2024-05-06,2168,230,South,2,179.43,5,3,0,1
748,2022-11-04,2206,336,South,8,232.37,0,11,1,0
749,2022-01-11,1832,298,North,7,343.51,0,2,1,1
750,2022-01-10,1430,338,East,7,395.43,15,2,0,0
751,2022-03-16,1583,378,North,5,122.3,0,7,0,0
752,2022-08-02,2735,221,North,2,76.75,20,6,0,0
753,2022-06-20,1803,261,West,3,242.56,15,1,1,0
754,2023-01-29,1360,380,East,5,425.8,10,11,0,1
755,2022-06-14,2349,219,West,4,100.71,0,11,0,0
756,2024-10-11,1012,385,North,2,334.83,20,2,0,0
757,2022-07-07,2166,377,North,6,406.98,0,7,0,0
758,2023-03-14,2703,322,West,5,339.32,10,7,0,0
759,2022-04-17,1839,306,East,9,47.52,20,6,0,0
760,2022-01-22,1389,301,South,8,89.68,5,7,0,0
761,2024-12-27,1449,338,South,1,456.04,20,5,0,0
762,2023-05-25,2522,399,South,7,106.31,5,5,1,0
763,2024-11-04,1225,382,East,2,213.81,0,1,0,0
764,2022-01-21,2675,259,South,8,447.21,5,7,0,0
765,2024-09-30,2035,332,South,4,437.04,20,3,0,0
766,2023-01-16,1302,285,South,3,20.47,0,9,0,0
767,2024-09-08,2711,271,North,2,99.87,20,9,0,0
768,2022-09-23,1673,303,North,4,257.08,5,2,0,0
769,2023-07-09,2930,208,East,8,420.13,5,9,0,0
770,2024-08-20,1333,294,West,4,225.59,0,1,0,0
771,2024-07-01,2444,290,East,1,330.87,15,9,0,0
772,2022-02-12,2416,371,West,8,114.93,15,5,0,0
773,2024-01-17,2759,315,South,6,246.32,5,1,0,0
774,2022-03-27,2357,307,West,3,317.81,10,3,0,0
775,2024-11-24,2217,254,North,8,375.33,10,3,0,1
776,2024-07-29,1497,242,South,7,342.85,10,3,0,0
777,2024-10-11,2600,315,East,1,207.07,5,7,1,0
778,2023-01-28,2895,214,North,6,364.63,10,6,0,0
779,2023-12-19,2851,399,West,5,87.43,15,5,0,0
780,2022-06-16,2669,236,South,3,22.53,10,9,0,0
781,2022-09-02,2415,369,West,4,225.42,0,11,0,0
782,2024-06-26,2774,284,South,8,430.14,0,5,0,0
783,2022-06-30,1089,264,East,5,452.1,5,6,0,1
784,2023-12-25,2015,247,West,4,263.52,5,9,0,0
785,2024-04-24,2164,230,South,8,94.23,10,10,0,1
786,2024-08-22,2739,263,South,3,345.19,5,4,1,0
787,2023-05-09,1446,294,North,3,390.24,20,2,0,0
788,2024-11-15,1845,332,East,8,71.91,20,4,0,0
789,2024-01-15,1729,280,West,9,333.65,5,9,0,0
790,2022-12-22,1459,309,South,5,304.8,10,7,0,0
791,2023-06-28,1401,291,South,7,432.58,10,3,0,0
792,2024-12-19,2028,208,West,9,317.89,10,8,0,0
793,2022-11-15,1199,218,West,1,420.91,20,10,0,0
794,2022-01-30,1006,309,West,1,272.22,5,4,0,0
795,2023-09-28,1827,236,East,9,163.93,10,6,0,0
796,2024-11-22,2069,269,North,4,188.55,10,1,0,0
797,2022-09-07,2617,305,East,5,396.12,0,5,0,0
798,2022-12-16,2988,301,West,2,219.02,10,9,0,1
799,2024-07-12,2083,335,South,9,427.84,5,4,0,0
800,2024-09-16,1674,248,East,3,113.01,0,11,0,0
801,2024-12-28,2188,346,North,8,430.35,0,11,0,0
802,2023-07-05,1197,397,East,6,364.2,10,7,1,0
803,2022-11-13,2828,362,West,3,314.52,0,5,0,0
804,2023-05-18,1779,376,North,8,325.34,10,9,0,0
805,2024-02-17,1211,320,North,8,289.33,10,2,0,0
806,2024-04-15,2213,288,South,4,458.97,10,2,0,1
807,2024-04-11,1698,366,East,9,230.11,20,8,0,0
808,2023-02-24,2102,265,East,8,485.08,0,2,0,0
809,2024-01-26,2711,284,East,8,121.3,5,6,0,0
810,2022-06-06,2778,293,North,1,140.23,5,1,1,0
811,2024-03-30,2012,333,South,4,368.24,15,5,0,0
812,2023-06-01,1500,316,East,9,415.48,10,6,0,0
813,2024-08-29,1660,225,South,4,102.0,15,4,0,0
814,2022-02-01,2457,291,South,5,460.86,0,11,0,0
815,2024-01-11,1489,224,West,8,258.55,0,1,0,0
816,2023-03-13,1413,352,West,4,247.53,0,10,0,0
817,2023-12-22,1949,389,North,8,469.92,20,5,1,0
818,2024-05-29,1783,285,West,8,273.56,20,1,1,1
819,2022-03-16,1214,295,South,5,55.44,5,10,0,0
820,2024-07-11,1349,230,North,7,475.41,10,7,0,0
821,2022-07-05,1050,235,South,8,104.89,0,2,0,0
822,2022-04-10,1506,211,West,2,477.3,10,2,0,0
823,2024-07-03,1834,216,South,4,217.01,0,9,0,0
824,2024-09-18,2402,320,South,7,386.07,15,8,0,0
825,2022-02-11,1664,297,North,2,228.77,5,5,0,0
826,2023-05-14,2810,208,West,1,174.15,0,5,1,0
827,2024-05-13,1130,265,North,1,120.05,15,10,0,1
828,2023-11-20,2705,334,West,3,157.85,10,4,0,0
829,2023-11-14,1383,230,South,5,21.75,15,1,0,0
830,2024-08-24,1635,386,East,6,163.99,5,10,0,1
831,2022-06-05,2148,238,West,1,303.67,10,6,0,0
832,2022-09-14,2334,215,East,1,186.02,15,6,0,0
833,2023-10-29,1170,362,South,8,317.07,15,3,0,0
834,2024-10-11,2673,377,South,5,89.96,10,4,0,0
835,2024-02-02,2226,301,South,1,124.4,15,10,0,0
836,2022-01-27,2391,256,South,5,247.29,0,2,0,0
837,2024-08-19,2801,288,South,2,375.81,15,1,0,0
838,2022-12-24,2204,380,North,3,231.14,10,4,1,0
839,2024-02-26,1108,228,South,9,199.45,20,3,0,0
840,2024-08-14,2121,265,East,7,278.32,20,1,1,0
841,2022-09-11,2143,318,East,3,33.85,0,6,0,0
842,2023-04-12,2025,332,West,1,93.96,20,5,1,0
843,2024-01-13,2954,354,South,8,450.94,15,11,0,0
844,2022-11-12,1178,284,South,7,389.43,5,10,0,0
845,2023-07-29,1085,390,South,8,147.68,0,8,1,0
846,2024-10-12,2131,283,West,8,237.37,10,6,0,0
847,2023-10-26,2097,278,North,9,209.51,15,3,1,0
848,2023-08-04,1730,328,North,4,45.5,0,2,1,0
849,2022-07-09,1217,383,North,4,354.75,5,9,1,0
850,2024-01-30,2924,337,West,5,406.76,15,6,0,0
851,2023-11-08,1144,371,West,7,477.21,10,7,0,0
852,2023-06-05,2171,357,North,5,411.03,15,4,0,0
853,2024-06-23,1598,300,West,4,96.86,15,8,0,0
854,2024-12-28,1066,211,North,1,251.75,20,9,0,0
855,2022-11-07,1787,307,South,3,138.3,0,5,0,0
856,2023-01-19,2007,305,North,1,239.71,10,11,1,0
857,2024-09-26,2026,336,South,7,98.87,5,7,1,0
858,2023-05-19,2583,242,West,3,296.82,0,3,0,0
859,2023-12-16,1652,217,North,1,341.55,15,2,1,0
860,2024-05-12,2389,208,West,4,333.22,20,4,1,0
861,2024-02-21,2687,208,East,1,22.36,20,2,0,1
862,2023-01-31,2731,207,West,1,433.69,0,10,0,0
863,2024-07-27,2119,373,West,3,470.74,15,4,0,0
864,2024-11-14,1966,364,North,2,251.33,20,6,0,0
865,2024-03-26,1750,382,West,2,173.77,0,11,0,1
866,2023-09-26,2613,274,North,9,437.4,10,9,0,0
867,2022-05-22,1697,225,North,6,208.65,15,5,0,0
868,2024-10-27,2869,353,East,5,96.25,0,5,1,0
869,2022-01-03,2912,330,North,5,190.54,0,3,0,0
870,2022-11-20,1190,332,North,4,348.46,20,2,0,1
871,2022-12-16,2530,272,South,5,474.57,20,11,0,0
872,2022-08-23,1464,390,South,5,341.05,10,5,0,0
873,2022-02-05,1534,357,West,3,435.45,5,1,0,0
874,2024-09-24,1693,313,South,1,92.33,15,11,1,0
875,2022-12-25,1944,306,South,7,88.36,15,4,1,0
876,2022-06-24,2645,305,East,7,393.6,15,1,1,0
877,2022-03-20,1486,345,West,4,403.68,15,3,0,0
878,2023-09-10,1125,224,South,4,141.97,0,5,0,1
879,2024-04-28,2079,295,North,7,155.0,15,5,0,0
880,2022-05-29,1336,342,South,5,126.55,10,5,0,0
881,2024-04-11,1334,227,West,3,217.86,10,8,0,0
882,2023-04-29,2926,344,North,6,250.02,10,3,0,0
883,2023-12-13,1219,335,West,4,246.65,0,6,0,0
884,2022-09-20,1958,326,South,8,412.06,20,3,0,0
885,2024-02-29,2002,399,South,3,377.43,20,9,0,0
886,2024-12-10,1499,223,North,9,494.19,20,8,0,0
887,2022-04-01,1521,313,North,3,435.87,10,3,0,0
888,2022-01-10,2297,359,West,6,412.8,15,3,0,0
889,2024-05-10,2661,319,West,8,168.77,10,4,1,0
890,2024-10-07,1004,204,North,2,186.76,10,11,0,0
891,2023-08-21,1303,285,East,9,389.86,20,3,0,0
892,2024-11-23,2171,255,North,9,338.32,5,10,0,0
893,2023-04-01,2150,266,North,3,258.68,10,11,1,0
894,2022-05-02,2578,287,North,3,350.75,10,8,0,0
895,2022-02-03,1382,314,North,7,287.43,20,9,0,0
896,2024-05-17,1152,372,South,5,304.71,5,10,0,1
897,2024-10-18,1920,398,West,3,314.45,15,3,0,0
898,2024-04-07,1349,250,North,3,454.55,10,9,0,0
899,2024-11-17,1711,281,West,2,143.23,0,6,0,0
900,2024-06-09,1389,266,West,5,438.46,0,9,0,0
901,2023-04-01,1985,385,North,6,74.41,5,4,0,0
902,2024-05-18,1436,202,North,7,423.3,0,6,0,0
903,2023-10-12,1287,315,North,7,407.57,0,9,0,0
904,2024-01-22,2795,359,North,6,91.2,10,5,0,1
905,2022-02-16,2200,294,South,8,322.46,5,4,0,0
906,2023-09-26,1289,262,East,8,317.47,0,6,0,0
907,2023-07-25,1524,372,South,8,349.27,0,11,0,0
908,2022-01-22,2147,220,West,8,388.19,10,8,0,1
909,2023-10-22,2443,288,North,3,236.67,10,2,0,0
910,2022-05-28,1828,394,East,1,172.53,10,6,0,0
911,2022-01-28,2496,373,North,3,38.51,0,6,0,0
912,2024-01-15,1480,243,South,5,230.91,10,4,0,0
913,2022-08-27,1762,217,North,7,375.7,15,11,0,0
914,2024-01-17,1023,315,North,1,170.15,5,10,0,0
915,2022-12-17,2472,392,North,9,29.42,5,7,1,0
916,2024-10-15,2676,279,North,2,43.82,0,5,0,0
917,2022-01-30,2809,384,South,1,36.27,10,8,0,0
918,2022-12-26,2855,267,South,6,490.47,5,2,0,0
919,2022-10-06,2497,294,South,1,163.76,10,2,1,0
920,2022-09-05,1655,299,East,8,192.13,20,3,0,0
921,2024-03-21,1432,206,North,6,390.84,20,3,0,0
922,2023-08-08,2800,288,South,9,353.15,20,2,0,0
923,2024-06-27,1563,245,North,5,408.25,0,4,0,0
924,2023-08-18,1246,211,West,4,166.65,10,3,1,0
925,2023-10-10,2436,317,North,9,440.22,5,3,0,0
926,2022-05-17,1984,335,West,5,259.74,0,7,0,0
927,2024-11-13,1652,356,East,5,439.19,5,10,0,0
